id,string1,string2,distance,similarity,substring
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,Dell PowerEdge FX2,28,0.2,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,HC (Gii 103139470/3) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,HC(GII:100581062.11)FX2,31,0.114285714285714,3
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,LB(Gii:103399399.3) FX2,32,0.0857142857142857,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,LM  (GIIQuote:101074959.15) FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,POWEREDGE FX2,22,0.371428571428571,13
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PowerEdge FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,POWEREDGE FX2 CHASSIS FX2S 2*2 000W 1XCMC 2X1GBE PASS TROUGH,48,0.2,14
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,POWEREDGE FX2 CHASSIS FX2S 2X2 000W 1XCMC 2GB SD 2*PASS TRI,46,0.220338983050847,14
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,Poweredge Fx2 Configurato,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PP (Gii 102972244) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PP (Gii 103241233) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PS (Gii: 102490442) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,SL (Gii: 102759314/4) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,SL (Gii: 102941100) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,SL (Gii: 102941199) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii 103094518) PowerEdge FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii 103187182) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii 103333348.1) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii: 102562678) FX2 Chassis,32,0.0857142857142857,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii: 102562732) FX2 Chassis,31,0.114285714285714,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii: 102824121) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,(GIIQuote:99573434.6) BTO PowerEdge FX2  Ready Rails  DualPSU 2000W  3Yr PRO4HR,67,0.151898734177215,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,(GIIQuote:100207760.6) FX2,32,0.0857142857142857,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,(GIIQuote:100626133/7) FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,:SNCF:DELL PowerEdge FX2 Chassis SD 2GB,32,0.17948717948718,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,:UNIHA:DELL PowerEdge FX2 Chassis,33,0.0571428571428572,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,AS (Gii 103333783) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?17880671/2,28,0.2,3
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?17981851.6,28,0.2,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?17981851.6.B,28,0.2,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18001110.2,28,0.2,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18341821,30,0.142857142857143,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18341821.B,29,0.171428571428571,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18351845,30,0.142857142857143,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18502024,29,0.171428571428571,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?18502024.B,28,0.2,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?23059970,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?23182264.3,29,0.171428571428571,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/210-ABUX?23295859,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell 210-ABUX?18195516.3,29,0.171428571428571,1
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell 210-ABUX?18237499,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell PowerEdge FX2 Chassis,31,0.114285714285714,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/Dell PowerEdge FX2 Chassis for up to,32,0.2,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,BTO/PowerEdge FX2 Chassis,27,0.228571428571429,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,CS/Dell PowerEdge FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,CS/PE FX2 Chassis 3Y PS,28,0.2,6
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,CS/PowerEdge FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,DELL BTO PowerEdge FX2 [PowerEdge FX2,28,0.243243243243243,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,DELL FX 2 + 3 NODES,29,0.171428571428571,3
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,DELL POWEREDGE FX2,21,0.4,14
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,Dell PowerEdge FX2,28,0.2,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,HC (Gii 103139470/3) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,HC(GII:100581062.11)FX2,31,0.114285714285714,3
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,LB(Gii:103399399.3) FX2,32,0.0857142857142857,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,LM  (GIIQuote:101074959.15) FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,POWEREDGE FX2,22,0.371428571428571,13
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PowerEdge FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,POWEREDGE FX2 CHASSIS FX2S 2*2 000W 1XCMC 2X1GBE PASS TROUGH,48,0.2,14
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,POWEREDGE FX2 CHASSIS FX2S 2X2 000W 1XCMC 2GB SD 2*PASS TRI,46,0.220338983050847,14
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,Poweredge Fx2 Configurato,30,0.142857142857143,2
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PP (Gii 102972244) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PP (Gii 103241233) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,PS (Gii: 102490442) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,SL (Gii: 102759314/4) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,SL (Gii: 102941100) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,SL (Gii: 102941199) FX2,30,0.142857142857143,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii 103094518) PowerEdge FX2,31,0.114285714285714,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii 103187182) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii 103333348.1) FX2,29,0.171428571428571,4
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii: 102562678) FX2 Chassis,32,0.0857142857142857,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii: 102562732) FX2 Chassis,31,0.114285714285714,5
210-ABUX,PATR POWEREDGE FX2 3YPSNB17567123.2,ZR (Gii: 102824121) FX2,29,0.171428571428571,4
210-ANLW,JR(Gii:103955252) EMC XC640,BASE HCI XC640ENT ESXI,24,0.111111111111111,6
210-ANLW,JR(Gii:103955252) EMC XC640,"BASE,HCI,XC640ENT,ESXI DELL EMC XC640",26,0.297297297297297,10
210-ANLW,JR(Gii:103955252) EMC XC640,CH (Gii 103270187) XC640ENT,17,0.37037037037037,6
210-ANLW,JR(Gii:103955252) EMC XC640,CH(Gii:103543219) XC640ENT,14,0.481481481481482,8
210-ANLW,JR(Gii:103955252) EMC XC640,DELL EMC XC640ENT F R ESXI [DELL EMC XC,34,0.128205128205128,10
210-ANLW,JR(Gii:103955252) EMC XC640,DELL EMC XC640ENT FOR ESXI,25,0.0740740740740741,10
210-ANLW,JR(Gii:103955252) EMC XC640,DELL EMC XC640ENT POUR ESXI [D ELL EMC XC640 - ULTIMATE,44,0.2,10
E0K6SLL,IBM PureData System for Analytics N3001,IBM PUREDATA SYSTEM FOR ANALYTICS N3001-,23,0.425,6
E0FYRLL,PureData12 SQAPLBCSV,IBM PUREDATA SYSTEM FOR ANALYTICS N2001-010 APPLIA,43,0.14,2
E0FYRLL,IBM PUREDATA SYSTEM FOR ANALYTICS N20019,IBM PUREDATA SYSTEM FOR ANALYTICS N2001-010 APPLIA,11,0.78,39
798096R-B21,SY 12000F 2650W AC FIO RMNF PS,HPE SYNERGY 12000F 6X 2650W AC,24,0.2,9
798096R-B21,SY 12000F 2650W AC FIO RMNF PS,HPE Synergy 12000F 6x 2650W AC Reman (P),23,0.425,10
798096R-B21,SY 12000F 2650W AC FIO RMNF PS,HPE SYNERGY 12000F 6X 2650W AC REMAN PS,19,0.512820512820513,10
798096R-B21,SY 12000F 2650W AC FIO RMNF PS,HPE Synergy 12000F 6x 2650W AC Reman PS,21,0.461538461538462,10
798096R-B21,SY 12000F 2650W AC FIO RMNF PS,SYNERGY 12000F 6X 2650W AC PS,17,0.433333333333333,10
210-ABUX,ZR(Gii:103961274) FX2,(GIIQuote:99573434.6) BTO PowerEdge FX2  Ready Rails  DualPSU 2000W  3Yr PRO4HR,72,0.0886075949367089,4
210-ABUX,ZR(Gii:103961274) FX2,(GIIQuote:100207760.6) FX2,18,0.307692307692308,5
210-ABUX,ZR(Gii:103961274) FX2,(GIIQuote:100626133/7) FX2,16,0.384615384615385,5
210-ABUX,ZR(Gii:103961274) FX2,:SNCF:DELL PowerEdge FX2 Chassis SD 2GB,35,0.102564102564103,4
210-ABUX,ZR(Gii:103961274) FX2,:UNIHA:DELL PowerEdge FX2 Chassis,28,0.151515151515151,4
210-ABUX,ZR(Gii:103961274) FX2,AS (Gii 103333783) FX2,10,0.545454545454545,5
210-ABUX,ZR(Gii:103961274) FX2,BTO/210-ABUX?17880671/2,21,0.0869565217391305,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/210-ABUX?17981851.6,22,0.0434782608695652,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/210-ABUX?17981851.6.B,24,0.04,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/210-ABUX?18001110.2,21,0.0869565217391305,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/210-ABUX?18341821,20,0.0476190476190477,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/210-ABUX?18341821.B,21,0.0869565217391305,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/210-ABUX?18351845,21,0,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/210-ABUX?18502024,20,0.0476190476190477,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/210-ABUX?18502024.B,22,0.0434782608695652,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/210-ABUX?23059970,20,0.0476190476190477,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/210-ABUX?23182264.3,22,0.0434782608695652,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/210-ABUX?23295859,20,0.0476190476190477,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/Dell 210-ABUX?18195516.3,25,0.107142857142857,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/Dell 210-ABUX?18237499,23,0.115384615384615,2
210-ABUX,ZR(Gii:103961274) FX2,BTO/Dell PowerEdge FX2 Chassis,26,0.133333333333333,4
210-ABUX,ZR(Gii:103961274) FX2,BTO/Dell PowerEdge FX2 Chassis for up to,36,0.1,4
210-ABUX,ZR(Gii:103961274) FX2,BTO/PowerEdge FX2 Chassis,24,0.04,4
210-ABUX,ZR(Gii:103961274) FX2,CS/Dell PowerEdge FX2,17,0.19047619047619,4
210-ABUX,ZR(Gii:103961274) FX2,CS/PE FX2 Chassis 3Y PS,22,0.0434782608695652,4
210-ABUX,ZR(Gii:103961274) FX2,CS/PowerEdge FX2,17,0.19047619047619,4
210-ABUX,ZR(Gii:103961274) FX2,DELL BTO PowerEdge FX2 [PowerEdge FX2,32,0.135135135135135,4
210-ABUX,ZR(Gii:103961274) FX2,DELL FX 2 + 3 NODES,21,0,3
210-ABUX,ZR(Gii:103961274) FX2,DELL POWEREDGE FX2,17,0.19047619047619,4
210-ABUX,ZR(Gii:103961274) FX2,Dell PowerEdge FX2,17,0.19047619047619,4
210-ABUX,ZR(Gii:103961274) FX2,HC (Gii 103139470/3) FX2,11,0.541666666666667,5
210-ABUX,ZR(Gii:103961274) FX2,HC(GII:100581062.11)FX2,13,0.434782608695652,3
210-ABUX,ZR(Gii:103961274) FX2,LB(Gii:103399399.3) FX2,9,0.608695652173913,8
210-ABUX,ZR(Gii:103961274) FX2,LM  (GIIQuote:101074959.15) FX2,20,0.354838709677419,5
210-ABUX,ZR(Gii:103961274) FX2,POWEREDGE FX2,17,0.19047619047619,4
210-ABUX,ZR(Gii:103961274) FX2,PowerEdge FX2,17,0.19047619047619,4
210-ABUX,ZR(Gii:103961274) FX2,POWEREDGE FX2 CHASSIS FX2S 2*2 000W 1XCMC 2X1GBE PASS TROUGH,54,0.1,4
210-ABUX,ZR(Gii:103961274) FX2,POWEREDGE FX2 CHASSIS FX2S 2X2 000W 1XCMC 2GB SD 2*PASS TRI,53,0.101694915254237,4
210-ABUX,ZR(Gii:103961274) FX2,Poweredge Fx2 Configurato,25,0,2
210-ABUX,ZR(Gii:103961274) FX2,PP (Gii 102972244) FX2,8,0.636363636363636,6
210-ABUX,ZR(Gii:103961274) FX2,PP (Gii 103241233) FX2,8,0.636363636363636,5
210-ABUX,ZR(Gii:103961274) FX2,PS (Gii: 102490442) FX2,11,0.521739130434783,5
210-ABUX,ZR(Gii:103961274) FX2,SL (Gii: 102759314/4) FX2,10,0.6,6
210-ABUX,ZR(Gii:103961274) FX2,SL (Gii: 102941100) FX2,9,0.608695652173913,5
210-ABUX,ZR(Gii:103961274) FX2,SL (Gii: 102941199) FX2,9,0.608695652173913,5
210-ABUX,ZR(Gii:103961274) FX2,ZR (Gii 103094518) PowerEdge FX2,17,0.46875,4
210-ABUX,ZR(Gii:103961274) FX2,ZR (Gii 103187182) FX2,8,0.636363636363636,5
210-ABUX,ZR(Gii:103961274) FX2,ZR (Gii 103333348.1) FX2,10,0.583333333333333,5
210-ABUX,ZR(Gii:103961274) FX2,ZR (Gii: 102562678) FX2 Chassis,15,0.516129032258065,5
210-ABUX,ZR(Gii:103961274) FX2,ZR (Gii: 102562732) FX2 Chassis,15,0.516129032258065,5
210-ABUX,ZR(Gii:103961274) FX2,ZR (Gii: 102824121) FX2,8,0.652173913043478,5
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,(GIIQuote:99102910) VRTX Rack Chassis 18*600GB 3YRPRO4HR,35,0.375,20
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,(GIIQuote:99524385) VRTX 25*1.2TB 1.4TB 5YRPRO4HR,40,0.183673469387755,7
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,(GIIQuote:99524385) VRTX 25*1.2TB 5YRPRO4HR,34,0.209302325581395,7
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,(GIIQuote:99640691) VRTX 10Gb H710P 12*900GB 3YRPRO4HR,44,0.185185185185185,7
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,(GIIQuote:100217158) VRTX,29,0.171428571428571,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,(GIIQuote:100328136) VRTX,28,0.2,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,(GIIQuote:100360931) VRTX Chassis,20,0.428571428571429,8
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,(GIIQuote:100425878.10) VRTX,29,0.171428571428571,7
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,(GIIQuote:100428456/5) VRTX,30,0.142857142857143,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,:B&H-Poste:2000160962 dell pe vrtx chass,32,0.2,4
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,:B&H-Poste:2000161869 DELL PE VRTX CHASS,35,0.125,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,:CR21:DELL PWRDG VRTX I350 5Y,27,0.228571428571429,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,:CRHN:DELL POWEREDGE VRTX CHASSIS RACK,30,0.210526315789474,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,":DIRISI:DELL VRTX 25*1,2To BROADCOM 5719",36,0.1,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,:MINDEF:DELL PWRDG VRTX I350 5Y,28,0.2,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,:POSTE:DELL PE VRTX Chassis Rack 11x300G,31,0.225,8
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,:UNIHA:DELL PE VRTX ChÃ¢ssis Rack 6x600GB,32,0.219512195121951,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,":UNIHA:DELL PE VRTX ChÃ¢ssis Rack 10x1,2T",32,0.219512195121951,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?17911342.9,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?17955501,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?17963434,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?18404389.2,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?18416509,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?18421834,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?18588135,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?22793384.3,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?22831976.2,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?22982117,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?23038285,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?23045949.2,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?23054288,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/210-ABCT?23186489.2,32,0.0857142857142857,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/BUNDEL POWEREDGE VRTX RACK,30,0.142857142857143,7
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/Dell 210-ABCT?18183625,33,0.0571428571428572,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,BTO/Dell 210-ABCT?18243222.2,33,0.0571428571428572,2
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,CS/Dell PowerEdge VRTX,29,0.171428571428571,5
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,CS/Dell PowerEdge VRTX chasis,22,0.371428571428571,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,CS/Dell PowerEdge VRTX chasis para rack,29,0.256410256410256,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,CS/Dell PowerEdge VRTX rack,25,0.285714285714286,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,CS/Dell PowerEdge VRTX Rack Chassis,16,0.542857142857143,18
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,CS/PowerEdge VRTX chasis para rack,29,0.171428571428571,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,cs/PowerEdge VRTX chasis para rack,30,0.142857142857143,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,CS/PowerEdge VRTX Rack,24,0.314285714285714,10
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,CS/PowerEdge VRTX Rack Chassis,16,0.542857142857143,18
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,cs/Poweredge VRTX rack chassis,19,0.457142857142857,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,CS/PowerEdge VRTX Rack Chassis[Dell Powe,26,0.35,18
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,CS/PowerEdge VRTX Rack for blades,25,0.285714285714286,11
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,DELL POWEREDGE VRTX 10X1TB NLSAS 5Y BASI,36,0.1,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,DELL POWEREDGE VRTX CHASSIS RA CK,30,0.142857142857143,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,DELL POWEREDGE VRTX RACK,27,0.228571428571429,7
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,DELL PowerEdge VRTX Rack,25,0.285714285714286,10
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,DELL PowerEdge VRTX Rack Gehaeuse,23,0.342857142857143,11
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,DELL POWEREDGE VRTX WITH 2XM630P 5Y PROP,36,0.1,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,HC (Gii: 102421482) VRTX,23,0.342857142857143,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,HC (Gii: 102481160) VRTX Rack Chassis,8,0.783783783783784,20
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,HC GII 102855840 VRTX,25,0.285714285714286,5
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,HC(EQ:101390414/2)VRTX,26,0.257142857142857,4
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,HC(GII:101250146/2)VRTX,27,0.228571428571429,4
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,JS (Gii: 102174427.1) VRTX Rack + M630,19,0.5,12
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,JS (Gii: 102174430.1) VRTX Rack + M630,19,0.5,12
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,LM (GIIQuote:101475038.2) VRTX,31,0.114285714285714,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,MS(Gii:100987176) VRTX,19,0.457142857142857,7
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,POWEREDGE VRTX CHASSIS RACK,29,0.171428571428571,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,POWEREDGE VRTX CHASSIS RACK CO NFIGURATION RACK POWEREDGE VRT,54,0.114754098360656,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,PowerEdge VRTX obudowa do monta¿u w szafie serwerowej,48,0.0943396226415094,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,PowerEdge VRTX obudowa do montau w szafie serwerowej,47,0.0961538461538461,6
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,POWEREDGE VRTX RACK,27,0.228571428571429,7
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,PowerEdge VRTX Rack,25,0.285714285714286,10
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,PowerEdge Vrtx Rack,28,0.2,5
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,PowerEdge VRTX Rack-Gehäuse,24,0.314285714285714,10
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,POWEREDGE VRTX RACK CHASSIS,26,0.257142857142857,7
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,PowerEdge VRTX Rack Chassis,17,0.514285714285714,18
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,PowerEdge VRTX Rack Chassis [Dell PowerEdge VRTX],39,0.204081632653061,18
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,"PowerEdge VRTX Rack Chassis, PM#3652724",29,0.256410256410256,18
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,PowerEdge VRTX Rack Gehäuse,23,0.342857142857143,11
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,PS (Gii 103077371) VRTX Rack Chassis,9,0.75,19
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,SL (Gii 103233836) VRTX Rack Chassis,9,0.75,19
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,SL (Gii: 102981801) VRTX Rack Chasis,9,0.75,16
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,SL (Gii: 102981850) VRTX Rack Chasis,8,0.777777777777778,17
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,Tarnybiniu stociu moduline talpykla,34,0.0285714285714286,1
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,VRTX(giiquote:100380273/12),33,0.0571428571428572,4
210-ABCT,CH(Gii:103989870) VRTX Rack Chassis,ZR (Gii 103181821) VRTX Rack Chassis,8,0.777777777777778,19
210-ABUX,JH(Gii:103970129/3) FX2,(GIIQuote:99573434.6) BTO PowerEdge FX2  Ready Rails  DualPSU 2000W  3Yr PRO4HR,72,0.0886075949367089,4
210-ABUX,JH(Gii:103970129/3) FX2,(GIIQuote:100207760.6) FX2,18,0.307692307692308,5
210-ABUX,JH(Gii:103970129/3) FX2,(GIIQuote:100626133/7) FX2,16,0.384615384615385,5
210-ABUX,JH(Gii:103970129/3) FX2,:SNCF:DELL PowerEdge FX2 Chassis SD 2GB,35,0.102564102564103,4
210-ABUX,JH(Gii:103970129/3) FX2,:UNIHA:DELL PowerEdge FX2 Chassis,28,0.151515151515151,4
